trial_number,params,max_drawdown,win_rate,total_trades,compound_return,score
44,"{'vwap_dev_threshold': 0.0032196077566901127, 'stop_loss': 0.005590520069286277, 'take_profit': 0.02063280526570083, 'max_hold_minutes': 33, 'min_volume': 3873, 'trailing_stop': 0.007389535948034444, 'max_trades_per_day': 3}",0.00010875984122261253,0.25,8,4.805262719423741e-05,2.402370049906672e-05
45,"{'vwap_dev_threshold': 0.0032429617040653277, 'stop_loss': 0.005701269620209914, 'take_profit': 0.02042593496133854, 'max_hold_minutes': 25, 'min_volume': 4676, 'trailing_stop': 0.007262961324953687, 'max_trades_per_day': 3}",0.0002681597625284368,0.14285714285714285,7,-0.00020133446580328142,-5.750870742878366e-05
46,"{'vwap_dev_threshold': 0.002512580161661021, 'stop_loss': 0.01352880967034979, 'take_profit': 0.023917793478006835, 'max_hold_minutes': 39, 'min_volume': 3504, 'trailing_stop': 0.006423157623792988, 'max_trades_per_day': 3}",0.0001318804929661696,0.25,8,3.012228634949131e-05,1.5059156903759134e-05
47,"{'vwap_dev_threshold': 0.002521474005160375, 'stop_loss': 0.013564682001968278, 'take_profit': 0.027939833330637473, 'max_hold_minutes': 38, 'min_volume': 598, 'trailing_stop': 0.004634486645225428, 'max_trades_per_day': 3}",0.00016526253098329174,0.3,10,-0.00013150057544160991,-7.8887305994212e-05
49,"{'vwap_dev_threshold': 0.0022938567894405073, 'stop_loss': 0.012843793114434857, 'take_profit': 0.02305411680193377, 'max_hold_minutes': 42, 'min_volume': 3836, 'trailing_stop': 0.0038855124950362826, 'max_trades_per_day': 3}",0.00019049915254365176,0.2727272727272727,11,-0.00018509615435641563,-0.00010094230565229362
50,"{'vwap_dev_threshold': 0.0020043282401089927, 'stop_loss': 0.016197324875068666, 'take_profit': 0.03823048712203195, 'max_hold_minutes': 45, 'min_volume': 3072, 'trailing_stop': 0.006020413361821013, 'max_trades_per_day': 3}",0.0002796729848516923,0.0,7,-0.0002652530765871723,-0.0
51,"{'vwap_dev_threshold': 0.002592940570692439, 'stop_loss': 0.009955480405466772, 'take_profit': 0.020876403420843154, 'max_hold_minutes': 51, 'min_volume': 3555, 'trailing_stop': 0.006591300574468501, 'max_trades_per_day': 4}",0.0002912588145381801,0.2857142857142857,7,-0.00014079088089084655,-8.042849960330314e-05
52,"{'vwap_dev_threshold': 0.0029123657331561405, 'stop_loss': 0.011964109696356301, 'take_profit': 0.017642580632422585, 'max_hold_minutes': 32, 'min_volume': 2024, 'trailing_stop': 0.007358620429387714, 'max_trades_per_day': 3}",0.00028146489824573126,0.16666666666666666,6,-0.0002135470479377164,-7.116231397986597e-05
53,"{'vwap_dev_threshold': 0.0032572839212489085, 'stop_loss': 0.013606970228588923, 'take_profit': 0.025668476606186878, 'max_hold_minutes': 48, 'min_volume': 3872, 'trailing_stop': 0.008101924090036251, 'max_trades_per_day': 5}",0.00030919601819859424,0.0,5,-0.00026639612473681876,-0.0
54,"{'vwap_dev_threshold': 0.0027809108087243134, 'stop_loss': 0.011013817208812678, 'take_profit': 0.021160168608691687, 'max_hold_minutes': 35, 'min_volume': 4219, 'trailing_stop': 0.007637727373819106, 'max_trades_per_day': 2}",0.0001467664018054732,0.16666666666666666,6,-0.00011066146249387205,-3.688174036973443e-05
